Regulation of PTEN mRNA translation	Competing endogenous RNAs (ceRNAs) regulate PTEN translation
Mitochondrial calcium ion transport	Processing of SMDT1
Metabolism of RNA	Metabolism of non-coding RNA
Metabolism of RNA	Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA
Metabolism of RNA	Deadenylation-dependent mRNA decay
Metabolism of RNA	Regulation of mRNA stability by proteins that bind AU-rich elements
Metabolism of RNA	mRNA Capping
Metabolism of RNA	Processing of Capped Intron-Containing Pre-mRNA
Metabolism of RNA	tRNA processing
Metabolism of RNA	rRNA processing
Metabolism of RNA	Processing of Capped Intronless Pre-mRNA
Metabolism of RNA	mRNA Editing
Metabolism of RNA	Nonsense-Mediated Decay (NMD)
Metabolism of RNA	Mitochondrial RNA degradation
Cellular responses to stimuli	Cellular responses to stress
Cellular responses to stimuli	Response to metal ions
Cellular responses to stimuli	Cellular responses to mechanical stimuli
Nucleotide catabolism	Pyrimidine catabolism
Nucleotide catabolism	Purine catabolism
Nucleotide catabolism	Phosphate bond hydrolysis by NTPDase proteins
Nucleotide biosynthesis	Pyrimidine biosynthesis
Nucleotide biosynthesis	Purine ribonucleoside monophosphate biosynthesis
Nucleotide salvage	Pyrimidine salvage
Nucleotide salvage	Purine salvage
Metabolism of steroids	Regulation of cholesterol biosynthesis by SREBP (SREBF)
Metabolism of steroids	Cholesterol biosynthesis
Metabolism of steroids	Bile acid and bile salt metabolism
Metabolism of steroids	Metabolism of steroid hormones
Metabolism of steroids	Vitamin D (calciferol) metabolism
Intestinal absorption	Intestinal lipid absorption
Intestinal absorption	Intestinal hexose absorption
Phenylalanine and tyrosine metabolism	Tyrosine catabolism
Phenylalanine and tyrosine metabolism	Phenylalanine metabolism
Digestion and absorption	Digestion
Digestion and absorption	Intestinal absorption
Plasma lipoprotein assembly	VLDL assembly
Plasma lipoprotein assembly	Chylomicron assembly
Plasma lipoprotein assembly	HDL assembly
Plasma lipoprotein remodeling	Assembly of active LPL and LIPC lipase complexes
Plasma lipoprotein remodeling	Chylomicron remodeling
Plasma lipoprotein remodeling	LDL remodeling
Plasma lipoprotein remodeling	HDL remodeling
Plasma lipoprotein clearance	VLDLR internalisation and degradation
Plasma lipoprotein clearance	HDL clearance
Plasma lipoprotein clearance	Chylomicron clearance
Plasma lipoprotein clearance	LDL clearance
Plasma lipoprotein clearance	VLDL clearance
Fatty acid metabolism	Carnitine shuttle
Fatty acid metabolism	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism
Fatty acid metabolism	Arachidonate metabolism
Fatty acid metabolism	Peroxisomal lipid metabolism
Fatty acid metabolism	Fatty acyl-CoA biosynthesis
Fatty acid metabolism	Mitochondrial Fatty Acid Beta-Oxidation
Metabolism of cofactors	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
Metabolism of cofactors	Ubiquinol biosynthesis
Metabolism of cofactors	NADPH regeneration
Triglyceride metabolism	Triglyceride catabolism
Triglyceride metabolism	Triglyceride biosynthesis
Glycogen metabolism	Glycogen synthesis
Glycogen metabolism	Glycogen breakdown (glycogenolysis)
Transcriptional Regulation by MECP2	Regulation of MECP2 expression and activity
Transcriptional Regulation by MECP2	MECP2 regulates neuronal receptors and channels
Transcriptional Regulation by MECP2	MECP2 regulates transcription of neuronal ligands
Transcriptional Regulation by MECP2	MECP2 regulates transcription factors
Transcriptional Regulation by MECP2	MECP2 regulates transcription of genes involved in GABA signaling
Loss of function of MECP2 in Rett syndrome	Loss of MECP2 binding ability to 5hmC-DNA
Loss of function of MECP2 in Rett syndrome	Loss of phosphorylation of MECP2 at T308
Loss of function of MECP2 in Rett syndrome	Loss of MECP2 binding ability to the NCoR/SMRT complex
Loss of function of MECP2 in Rett syndrome	Loss of MECP2 binding ability to 5mC-DNA
Pervasive developmental disorders	Loss of function of MECP2 in Rett syndrome
Signaling by NTRK2 (TRKB)	BDNF activates NTRK2 (TRKB) signaling
Signaling by NTRK2 (TRKB)	NTF3 activates NTRK2 (TRKB) signaling
Signaling by NTRK2 (TRKB)	NTF4 activates NTRK2 (TRKB) signaling
Signaling by NTRK2 (TRKB)	Activated NTRK2 signals through RAS
Signaling by NTRK2 (TRKB)	Activated NTRK2 signals through PLCG1
Signaling by NTRK2 (TRKB)	Activated NTRK2 signals through PI3K
Signaling by NTRK2 (TRKB)	Activated NTRK2 signals through FRS2 and FRS3
Signaling by NTRK2 (TRKB)	Activated NTRK2 signals through FYN
Signaling by NTRK2 (TRKB)	Activated NTRK2 signals through CDK5
Signaling by Erythropoietin	Erythropoietin activates Phosphoinositide-3-kinase (PI3K)
Signaling by Erythropoietin	Erythropoietin activates Phospholipase C gamma (PLCG)
Signaling by Erythropoietin	Erythropoietin activates STAT5
Signaling by Erythropoietin	Erythropoietin activates RAS
Alternative Lengthening of Telomeres (ALT)	Defective Inhibition of DNA Recombination at Telomere
Intracellular signaling by second messengers	PIP3 activates AKT signaling
Intracellular signaling by second messengers	DAG and IP3 signaling
Signaling by Non-Receptor Tyrosine Kinases	Signaling by PTK6
Signaling by Nuclear Receptors	Signaling by Retinoic Acid
Signaling by Nuclear Receptors	ESR-mediated signaling
Signaling by Nuclear Receptors	NR1H2 and NR1H3-mediated signaling
Signaling by Receptor Tyrosine Kinases	Signaling by ERBB2
Signaling by Receptor Tyrosine Kinases	Signaling by ERBB4
Signaling by Receptor Tyrosine Kinases	Signaling by SCF-KIT
Signaling by Receptor Tyrosine Kinases	Signaling by NTRKs
Signaling by Receptor Tyrosine Kinases	Signaling by EGFR
Signaling by Receptor Tyrosine Kinases	Signaling by PDGF
Signaling by Receptor Tyrosine Kinases	Signaling by FGFR
Signaling by Receptor Tyrosine Kinases	Signaling by VEGF
Signaling by Receptor Tyrosine Kinases	Signaling by ALK
Signaling by Receptor Tyrosine Kinases	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
Signaling by Receptor Tyrosine Kinases	Signaling by MET
Signaling by Receptor Tyrosine Kinases	Signaling by Insulin receptor
Signaling by Receptor Tyrosine Kinases	Signaling by MST1
Signaling by Receptor Tyrosine Kinases	Signaling by LTK
Signaling by TGFB family members	Signaling by Activin
Signaling by TGFB family members	Signaling by TGF-beta Receptor Complex
Signaling by TGFB family members	Signaling by BMP
Signaling by TGFB family members	Signaling by TGFBR3
Rab regulation of trafficking	TBC/RABGAPs
Rab regulation of trafficking	RAB GEFs exchange GTP for GDP on RABs
Extra-nuclear estrogen signaling	Estrogen-stimulated signaling through PRKCZ
Extra-nuclear estrogen signaling	Estrogen-dependent nuclear events downstream of ESR-membrane signaling
Calnexin/calreticulin cycle	ER Quality Control Compartment (ERQC)
Signaling by NOTCH3	NOTCH3 Activation and Transmission of Signal to the Nucleus
Signaling by NOTCH3	NOTCH3 Intracellular Domain Regulates Transcription
RHO GTPase cycle	RHOA GTPase cycle
RHO GTPase cycle	RHOB GTPase cycle
RHO GTPase cycle	RHOC GTPase cycle
RHO GTPase cycle	CDC42 GTPase cycle
RHO GTPase cycle	RAC1 GTPase cycle
RHO GTPase cycle	RAC2 GTPase cycle
RHO GTPase cycle	RHOD GTPase cycle
RHO GTPase cycle	RHOQ GTPase cycle
RHO GTPase cycle	RHOH GTPase cycle
RHO GTPase cycle	RHOG GTPase cycle
RHO GTPase cycle	RHOJ GTPase cycle
RHO GTPase cycle	RHOU GTPase cycle
RHO GTPase cycle	RAC3 GTPase cycle
RHO GTPase cycle	RHOV GTPase cycle
RHO GTPase cycle	RHOF GTPase cycle
RHO GTPase cycle	RND3 GTPase cycle
RHO GTPase cycle	RND2 GTPase cycle
RHO GTPase cycle	RND1 GTPase cycle
RHO GTPase cycle	RHOBTB GTPase Cycle
NOTCH3 Activation and Transmission of Signal to the Nucleus	Noncanonical activation of NOTCH3
Signaling by NOTCH4	NOTCH4 Intracellular Domain Regulates Transcription
Signaling by NOTCH4	NOTCH4 Activation and Transmission of Signal to the Nucleus
Signaling by NOTCH4	Negative regulation of NOTCH4 signaling
TICAM1-dependent activation of IRF3/IRF7	Regulation of TBK1, IKKε-mediated activation of IRF3, IRF7 upon TLR3 ligation
Biosynthesis of DHA-derived SPMs	Biosynthesis of D-series resolvins
Biosynthesis of DHA-derived SPMs	Biosynthesis of protectins
Biosynthesis of DHA-derived SPMs	Biosynthesis of maresins
Biosynthesis of DHA-derived SPMs	Biosynthesis of aspirin-triggered D-series resolvins
Biosynthesis of DHA-derived SPMs	Biosynthesis of DHA-derived sulfido conjugates
Biosynthesis of specialized proresolving mediators (SPMs)	Biosynthesis of Lipoxins (LX)
Biosynthesis of specialized proresolving mediators (SPMs)	Biosynthesis of DHA-derived SPMs
Biosynthesis of specialized proresolving mediators (SPMs)	Biosynthesis of EPA-derived SPMs
Biosynthesis of specialized proresolving mediators (SPMs)	Biosynthesis of DPA-derived SPMs
Biosynthesis of specialized proresolving mediators (SPMs)	Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives
Biosynthesis of EPA-derived SPMs	Biosynthesis of E-series 18(S)-resolvins
Biosynthesis of EPA-derived SPMs	Biosynthesis of E-series 18(R)-resolvins
Biosynthesis of maresins	Biosynthesis of maresin-like SPMs
Biosynthesis of DPA-derived SPMs	Biosynthesis of DPAn-3 SPMs
Biosynthesis of DPA-derived SPMs	Biosynthesis of DPAn-6 SPMs
Interleukin-12 signaling	Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation
Interleukin-1 signaling	TAK1-dependent IKK and NF-kappa-B activation  
Interleukin-1 signaling	MAP3K8 (TPL2)-dependent MAPK1/3 activation
NR1H2 and NR1H3-mediated signaling	NR1H2 & NR1H3 regulate gene expression linked to lipogenesis
NR1H2 and NR1H3-mediated signaling	NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux
NR1H2 and NR1H3-mediated signaling	NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake 
NR1H2 and NR1H3-mediated signaling	NR1H2 & NR1H3 regulate gene expression linked to triglyceride lipolysis in adipose
NR1H2 and NR1H3-mediated signaling	NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis
NR1H2 and NR1H3-mediated signaling	NR1H2 & NR1H3 regulate gene expression linked to gluconeogenesis 
Biosynthesis of DPAn-3 SPMs	Biosynthesis of DPAn-3-derived protectins and resolvins
Biosynthesis of DPAn-3 SPMs	Biosynthesis of DPAn-3-derived maresins
Biosynthesis of DPAn-3 SPMs	Biosynthesis of DPAn-3-derived 13-series resolvins
Biosynthesis of DHA-derived sulfido conjugates	Biosynthesis of maresin conjugates in tissue regeneration (MCTR)
Biosynthesis of DHA-derived sulfido conjugates	Biosynthesis of protectin and resolvin conjugates in tissue regeneration (PCTR and RCTR)
Activated NTRK2 signals through FYN	NTRK2 activates RAC1
Peroxisomal protein import	TYSND1 cleaves peroxisomal proteins
Blood group systems biosynthesis	ABO blood group biosynthesis
Blood group systems biosynthesis	Rhesus blood group biosynthesis
Blood group systems biosynthesis	Lewis blood group biosynthesis
Signaling by NTRK3 (TRKC)	NTF3 activates NTRK3 signaling
Signaling by NTRK3 (TRKC)	Activated NTRK3 signals through PLCG1
Signaling by NTRK3 (TRKC)	Activated NTRK3 signals through RAS
Signaling by NTRK3 (TRKC)	Activated NTRK3 signals through PI3K
Signaling by NTRK3 (TRKC)	NTRK3 as a dependence receptor
Expression and Processing of Neurotrophins	NGF processing
Interferon alpha/beta signaling	Regulation of IFNA/IFNB signaling
Interferon Signaling	Antiviral mechanism by IFN-stimulated genes
Interferon Signaling	Interferon gamma signaling
Interferon Signaling	Interferon alpha/beta signaling
Interferon Signaling	Modulation of host responses by IFN-stimulated genes
O-linked glycosylation of mucins	Termination of O-glycan biosynthesis
Iron uptake and transport	Transferrin endocytosis and recycling
Nonsense-Mediated Decay (NMD)	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)
Nonsense-Mediated Decay (NMD)	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)
Activation of IRF3, IRF7 mediated by TBK1, IKKε (IKBKE)	Regulation of TBK1, IKKε (IKBKE)-mediated activation of IRF3, IRF7 
TRIF (TICAM1)-mediated TLR4 signaling 	TRIF-mediated programmed cell death
TRIF (TICAM1)-mediated TLR4 signaling 	TAK1-dependent IKK and NF-kappa-B activation  
TRIF (TICAM1)-mediated TLR4 signaling 	MAP kinase activation
TRIF (TICAM1)-mediated TLR4 signaling 	Activation of IRF3, IRF7 mediated by TBK1, IKKε (IKBKE)
TRIF (TICAM1)-mediated TLR4 signaling 	IKK complex recruitment mediated by RIP1
TRIF (TICAM1)-mediated TLR4 signaling 	TRAF6-mediated induction of TAK1 complex within TLR4 complex
Transport to the Golgi and subsequent modification	ER to Golgi Anterograde Transport
Transport to the Golgi and subsequent modification	N-glycan trimming and elongation in the cis-Golgi
Transport to the Golgi and subsequent modification	N-glycan antennae elongation in the medial/trans-Golgi
Diseases of Base Excision Repair	Defective Base Excision Repair Associated with MUTYH
Diseases of Base Excision Repair	Defective Base Excision Repair Associated with NTHL1
Diseases of Base Excision Repair	Defective Base Excision Repair Associated with NEIL1
Diseases of Base Excision Repair	Defective Base Excision Repair Associated with NEIL3
Diseases of Base Excision Repair	Defective Base Excision Repair Associated with OGG1
Defective Base Excision Repair Associated with MUTYH	Defective MUTYH substrate binding
Defective Base Excision Repair Associated with MUTYH	Defective MUTYH substrate processing
FLT3 Signaling	STAT5 Activation
FLT3 Signaling	Negative regulation of FLT3
FLT3 Signaling	FLT3 signaling through SRC family kinases
Protein localization	Mitochondrial protein import
Protein localization	Peroxisomal protein import
Protein localization	Class I peroxisomal membrane protein import
Protein localization	Insertion of tail-anchored proteins into the endoplasmic reticulum membrane
HCMV Infection	HCMV Early Events
HCMV Infection	HCMV Late Events
Autophagy	Macroautophagy
Autophagy	Chaperone Mediated Autophagy
Autophagy	Late endosomal microautophagy
FOXO-mediated transcription	Regulation of localization of FOXO transcription factors
FOXO-mediated transcription	FOXO-mediated transcription of cell death genes
FOXO-mediated transcription	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes
FOXO-mediated transcription	Regulation of FOXO transcriptional activity by acetylation
FOXO-mediated transcription	FOXO-mediated transcription of cell cycle genes
Defective Base Excision Repair Associated with NTHL1	Defective NTHL1 substrate processing
Defective Base Excision Repair Associated with NTHL1	Defective NTHL1 substrate binding
Diseases of Cellular Senescence	Evasion of Oncogene Induced Senescence Due to p16INK4A Defects
Diseases of Cellular Senescence	Evasion of Oxidative Stress Induced Senescence Due to p16INK4A Defects
Diseases of Cellular Senescence	Evasion of Oncogene Induced Senescence Due to p14ARF Defects
Diseases of Cellular Senescence	Evasion of Oxidative Stress Induced Senescence Due to p14ARF Defects
Evasion of Oncogene Induced Senescence Due to p16INK4A Defects	Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4
Evasion of Oncogene Induced Senescence Due to p16INK4A Defects	Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6
Evasion of Oxidative Stress Induced Senescence Due to p16INK4A Defects	Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4
Evasion of Oxidative Stress Induced Senescence Due to p16INK4A Defects	Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6
Transcriptional Regulation by NPAS4	Regulation of NPAS4 gene expression
Transcriptional Regulation by NPAS4	NPAS4 regulates expression of target genes
Infection with Mycobacterium tuberculosis	Latent infection - Other responses of Mtb to phagocytosis
Infection with Mycobacterium tuberculosis	Modulation by Mtb of host immune system
Infection with Mycobacterium tuberculosis	Escape of Mtb from the phagocyte
Infection with Mycobacterium tuberculosis	Response of Mtb to phagocytosis
Infection with Mycobacterium tuberculosis	Antimicrobial action and antimicrobial resistance in Mtb
Escape of Mtb from the phagocyte	Phagocyte cell death caused by cytosolic Mtb
Suppression of phagosomal maturation	Inhibition of nitric oxide production
Suppression of phagosomal maturation	Prevention of phagosomal-lysosomal fusion
Suppression of phagosomal maturation	Blockage of phagosome acidification
Response of Mtb to phagocytosis	Suppression of apoptosis
Response of Mtb to phagocytosis	Inhibition of membrane repair
Response of Mtb to phagocytosis	Suppression of autophagy
Response of Mtb to phagocytosis	Manipulation of host energy metabolism
Response of Mtb to phagocytosis	Suppression of phagosomal maturation
Diseases of programmed cell death	Defective RIPK1-mediated regulated necrosis
Diseases of programmed cell death	Defective pyroptosis
Diseases of programmed cell death	Defective Intrinsic Pathway for Apoptosis
N-glycan trimming and elongation in the cis-Golgi	Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2
RAS GTPase cycle mutants	Signaling by RAS GAP mutants
RAS GTPase cycle mutants	Signaling by RAS GTPase mutants
Defects of contact activation system (CAS) and kallikrein/kinin system (KKS)	Defective factor XII causes hereditary angioedema
Defects of contact activation system (CAS) and kallikrein/kinin system (KKS)	Defective SERPING1 causes hereditary angioedema
Defects of contact activation system (CAS) and kallikrein/kinin system (KKS)	Defective factor VIII causes hemophilia A
Defects of contact activation system (CAS) and kallikrein/kinin system (KKS)	Defective factor IX causes hemophilia B
Defects of contact activation system (CAS) and kallikrein/kinin system (KKS)	Defective factor IX causes thrombophilia
Defective Base Excision Repair Associated with OGG1	Defective OGG1 Substrate Binding
Defective Base Excision Repair Associated with OGG1	Defective OGG1 Substrate Processing
Defective Base Excision Repair Associated with OGG1	Defective OGG1 Localization
Leishmania infection	Parasite infection
Leishmania infection	Killing mechanisms
Leishmania infection	Cell recruitment (pro-inflammatory response)
Leishmania infection	Leishmania parasite growth and survival
Sensory processing of sound	Sensory processing of sound by inner hair cells of the cochlea
Sensory processing of sound	Sensory processing of sound by outer hair cells of the cochlea
Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects	Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)
Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects	Defective translocation of RB1 mutants to the nucleus
Signaling by MRAS-complex mutants	SHOC2 M1731 mutant abolishes MRAS complex function
Signaling by MRAS-complex mutants	Gain-of-function MRAS complexes activate RAF signaling
Defective factor VIII causes hemophilia A	Defective F8 accelerates dissociation of the A2 domain
Defective factor VIII causes hemophilia A	Defective F8 cleavage by thrombin
Defective factor VIII causes hemophilia A	Defective F8 binding to von Willebrand factor
Defective factor VIII causes hemophilia A	Defective F8 binding to the cell membrane
Defective factor VIII causes hemophilia A	Defective cofactor function of FVIIIa variant
Defective factor VIII causes hemophilia A	Defective F8 secretion
Defective factor VIII causes hemophilia A	Defective F8 sulfation at Y1699
Sensory processing of sound by outer hair cells of the cochlea	Acetylcholine inhibits contraction of outer hair cells
Anti-inflammatory response favouring Leishmania parasite infection	ADORA2B mediated anti-inflammatory cytokines production
Anti-inflammatory response favouring Leishmania parasite infection	CD163 mediating an anti-inflammatory response
Anti-inflammatory response favouring Leishmania parasite infection	FCGR3A-mediated IL10 synthesis
Anti-inflammatory response favouring Leishmania parasite infection	LTC4-CYSLTR mediated IL4 production
Selective autophagy	Mitophagy
Selective autophagy	Lipophagy
Selective autophagy	Aggrephagy
Selective autophagy	Pexophagy
Parasite infection	Leishmania phagocytosis
Leishmania phagocytosis	FCGR3A-mediated phagocytosis
Killing mechanisms	WNT5:FZD7-mediated leishmania damping
Cell recruitment (pro-inflammatory response)	Purinergic signaling in leishmaniasis infection
Leishmania parasite growth and survival	Anti-inflammatory response favouring Leishmania parasite infection
Drug resistance in ERBB2 KD mutants	Resistance of ERBB2 KD mutants to trastuzumab
Drug resistance in ERBB2 KD mutants	Resistance of ERBB2 KD mutants to sapitinib
Drug resistance in ERBB2 KD mutants	Resistance of ERBB2 KD mutants to tesevatinib
Drug resistance in ERBB2 KD mutants	Resistance of ERBB2 KD mutants to neratinib
Drug resistance in ERBB2 KD mutants	Resistance of ERBB2 KD mutants to osimertinib
Drug resistance in ERBB2 KD mutants	Resistance of ERBB2 KD mutants to afatinib
Drug resistance in ERBB2 KD mutants	Resistance of ERBB2 KD mutants to AEE788
Drug resistance in ERBB2 KD mutants	Resistance of ERBB2 KD mutants to lapatinib
Defective factor IX causes hemophilia B	Defective F9 variant does not activate FX
Defective factor IX causes hemophilia B	Defective F9 secretion
Defective factor IX causes hemophilia B	Defective F9 activation
Defective factor IX causes hemophilia B	Defective gamma-carboxylation of F9
Drug resistance of KIT mutants	Dasatinib-resistant KIT mutants
Drug resistance of KIT mutants	Imatinib-resistant KIT mutants
Drug resistance of KIT mutants	Masitinib-resistant KIT mutants
Drug resistance of KIT mutants	Nilotinib-resistant KIT mutants
Drug resistance of KIT mutants	Regorafenib-resistant KIT mutants
Drug resistance of KIT mutants	Sunitinib-resistant KIT mutants
Drug resistance of KIT mutants	Sorafenib-resistant KIT mutants
Signaling by KIT in disease	KIT mutants bind TKIs
Signaling by KIT in disease	Signaling by kinase domain mutants of KIT
Signaling by KIT in disease	Signaling by juxtamembrane domain KIT mutants
Signaling by KIT in disease	Drug resistance of KIT mutants
Signaling by KIT in disease	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants
Signaling by KIT in disease	Signaling by extracellular domain mutants of KIT
Defective Inhibition of DNA Recombination at Telomere	Defective Inhibition of DNA Recombination at Telomere Due to DAXX Mutations
Defective Inhibition of DNA Recombination at Telomere	Defective Inhibition of DNA Recombination at Telomere Due to ATRX Mutations
Signaling by PDGFR in disease	Signaling by cytosolic PDGFRA and PDGFRB fusion proteins
Signaling by PDGFR in disease	Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants
Signaling by PDGFR in disease	Signaling by membrane-tethered fusions of PDGFRA or PDGFRB
Signaling by PDGFR in disease	Signaling by PDGFRA extracellular domain mutants
Signaling by PDGFR in disease	Drug resistance of PDGFR mutants
Signaling by PDGFR in disease	PDGFR mutants bind TKIs
Diseases of hemostasis	Defects of contact activation system (CAS) and kallikrein/kinin system (KKS)
Diseases of hemostasis	Defects of platelet adhesion to exposed collagen
Diseases of Telomere Maintenance	Alternative Lengthening of Telomeres (ALT)
Drug resistance of PDGFR mutants	Imatinib-resistant PDGFR mutants
Drug resistance of PDGFR mutants	Sunitinib-resistant PDGFR mutants
Drug resistance of PDGFR mutants	Regorafenib-resistant PDGFR mutants
Drug resistance of PDGFR mutants	Sorafenib-resistant PDGFR mutants
Signaling by CSF3 (G-CSF)	Inactivation of CSF3 (G-CSF) signaling
Nervous system development	Axon guidance
Nervous system development	EGR2 and SOX10-mediated initiation of Schwann cell myelination
Diseases of mitotic cell cycle	Diseases of Telomere Maintenance
Diseases of mitotic cell cycle	Aberrant regulation of mitotic cell cycle due to RB1 defects
Diseases of cellular response to stress	Diseases of Cellular Senescence
Diseases of DNA repair	Diseases of Mismatch Repair (MMR)
Diseases of DNA repair	Diseases of Base Excision Repair
Diseases of DNA repair	Diseases of DNA Double-Strand Break Repair
Diseases of DNA Double-Strand Break Repair	Defective DNA double strand break response due to BRCA1 loss of function
Diseases of DNA Double-Strand Break Repair	Defective DNA double strand break response due to BARD1 loss of function
Diseases of DNA Double-Strand Break Repair	Defective homologous recombination repair (HRR) due to BRCA2 loss of function
Diseases of DNA Double-Strand Break Repair	Defective homologous recombination repair (HRR) due to BRCA1 loss of function
Diseases of DNA Double-Strand Break Repair	Defective homologous recombination repair (HRR) due to PALB2 loss of function
Diseases of the neuronal system	Diseases associated with visual transduction
Disorders of Developmental Biology	Disorders of Nervous System Development
SARS-CoV-1 Infection	Attachment and Entry
SARS-CoV-1 Infection	Translation of Replicase and Assembly of the Replication Transcription Complex
SARS-CoV-1 Infection	Virion Assembly and Release
SARS-CoV-1 Infection	SARS-CoV-1 Genome Replication and Transcription
SARS-CoV-1 Infection	Translation of Structural Proteins
SARS-CoV-1 Infection	SARS-CoV-1-host interactions
Translation of Replicase and Assembly of the Replication Transcription Complex	Assembly of the SARS-CoV-1 Replication-Transcription Complex (RTC)
Translation of Replicase and Assembly of the Replication Transcription Complex	Maturation of replicase proteins
SARS-CoV Infections	SARS-CoV-1 Infection
SARS-CoV Infections	Potential therapeutics for SARS
SARS-CoV Infections	SARS-CoV-2 Infection
SARS-CoV-1 Genome Replication and Transcription	Replication of the SARS-CoV-1 genome
SARS-CoV-1 Genome Replication and Transcription	Transcription of SARS-CoV-1 sgRNAs
FLT3 signaling in disease	Drug resistance of FLT3 mutants
FLT3 signaling in disease	FLT3 mutants bind TKIs
FLT3 signaling in disease	Signaling by FLT3 fusion proteins
FLT3 signaling in disease	Signaling by FLT3 ITD and TKD mutants
FLT3 signaling in disease	FLT3 signaling by CBL mutants
Translation of Structural Proteins	Maturation of nucleoprotein
Translation of Structural Proteins	Maturation of protein M
Translation of Structural Proteins	Maturation of protein 3a
Translation of Structural Proteins	Maturation of protein E
Translation of Structural Proteins	Maturation of spike protein
Aberrant regulation of mitotic cell cycle due to RB1 defects	Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects
Aberrant regulation of mitotic cell cycle due to RB1 defects	Aberrant regulation of mitotic exit in cancer due to RB1 defects
SARS-CoV-1-host interactions	SARS-CoV-1 targets PDZ proteins in cell-cell junction
SARS-CoV-1-host interactions	SARS-CoV-1-mediated effects on programmed cell death
SARS-CoV-1-host interactions	SARS-CoV-1 activates/modulates innate immune responses
SARS-CoV-1-host interactions	SARS-CoV-1 modulates host translation machinery
SARS-CoV-1-host interactions	SARS-CoV-1 targets host intracellular signalling and regulatory pathways
Defective RIPK1-mediated regulated necrosis	Microbial modulation of RIPK1-mediated regulated necrosis
SARS-CoV-2 Infection	SARS-CoV-2-host interactions
SARS-CoV-2 Infection	Early SARS-CoV-2 Infection Events
SARS-CoV-2 Infection	Late SARS-CoV-2 Infection Events
Translation of Structural Proteins	Maturation of protein E
Translation of Structural Proteins	Maturation of spike protein
Translation of Structural Proteins	Maturation of protein M
Translation of Structural Proteins	Maturation of nucleoprotein
Translation of Structural Proteins	Maturation of protein 3a
Translation of Replicase and Assembly of the Replication Transcription Complex	Assembly of the SARS-CoV-2 Replication-Transcription Complex (RTC)
Translation of Replicase and Assembly of the Replication Transcription Complex	Maturation of replicase proteins
SARS-CoV-2 Genome Replication and Transcription	Replication of the SARS-CoV-2 genome
SARS-CoV-2 Genome Replication and Transcription	Transcription of SARS-CoV-2 sgRNAs
Disorders of Nervous System Development	Pervasive developmental disorders
Signaling by ALK in cancer	ALK mutants bind TKIs
Signaling by ALK in cancer	Drug resistance of ALK mutants
Signaling by ALK in cancer	Signaling by ALK fusions and activated point mutants
Drug resistance of ALK mutants	ASP-3026-resistant ALK mutants
Drug resistance of ALK mutants	NVP-TAE684-resistant ALK mutants
Drug resistance of ALK mutants	alectinib-resistant ALK mutants
Drug resistance of ALK mutants	brigatinib-resistant ALK mutants
Drug resistance of ALK mutants	ceritinib-resistant ALK mutants
Drug resistance of ALK mutants	crizotinib-resistant ALK mutants
Drug resistance of ALK mutants	lorlatinib-resistant ALK mutants
Defective homologous recombination repair (HRR) due to BRCA2 loss of function	Impaired BRCA2 translocation to the nucleus
Defective homologous recombination repair (HRR) due to BRCA2 loss of function	Impaired BRCA2 binding to RAD51
Defective homologous recombination repair (HRR) due to BRCA2 loss of function	Impaired BRCA2 binding to PALB2
Defective homologous recombination repair (HRR) due to BRCA2 loss of function	Impaired BRCA2 binding to SEM1 (DSS1)
Defective homologous recombination repair (HRR) due to PALB2 loss of function	Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function
Defective homologous recombination repair (HRR) due to PALB2 loss of function	Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function
Drug resistance of FLT3 mutants	KW2449-resistant FLT3 mutants
Drug resistance of FLT3 mutants	semaxanib-resistant FLT3 mutants
Drug resistance of FLT3 mutants	crenolanib-resistant FLT3 mutants
